timestamp,2508bc72784db0cccfe2abaf21a2901348296118,54ba643ef1116d7de67d918e35e22f494408dab7,6b8b348220e0880d2d4bb373cd58ac920cc08fa0,7726551a4b5861acf9598b03f676222f5d10656d,77fc3393c6c6e0a2487422886363667aee953244,7ce37b95947d27775788beaa9899ea94c888434c,7d974f90a51f05d222dde08dce86c9e3220769e7,830ca47eee5b372f4c0f1810ac25d7b4c687fbbf,87d2bad4e28fc42e03ceae8dc6e5675821d5aadd,893954923fa66520873628280b7e20a95de291ff,bd16f55214f3705f14fd6de7c8557b8ebfe4aae4,c73c5108f02c607efae152105ab1440c9c865fae,c8e285be7dac4c97654ab58d67840adbc9c69400,dd63669428e95c07519e072b058e775c54c5a688,e1d57830999309ddcd17736d7b05a3ba4b8ed532
1570924373,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924374,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924375,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924376,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924377,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924378,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924379,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924380,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924381,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924382,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924383,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924384,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924385,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924386,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924387,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924388,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924389,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924390,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924391,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924392,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924393,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924394,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924395,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924396,156,47,54,51,155,47,155,44,51,51,44,47,50,161,1.0000330608062744
1570924397,148,38,45,43,155,39,147,36,43,51,36,39,41,152,1.0000330608062744
1570924398,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924399,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924400,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924401,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924402,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924403,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924404,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924405,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924406,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924407,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924408,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924409,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924410,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924411,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924412,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924413,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924414,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924415,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924416,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924417,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924418,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924419,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924420,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924421,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924422,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924423,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924424,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924425,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924426,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924427,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924428,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924429,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924430,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924431,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924432,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924433,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924434,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924435,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924436,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924437,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924438,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924439,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924440,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924441,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924442,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924443,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924444,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924445,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924446,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924447,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924448,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924449,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924450,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924451,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924452,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924453,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924454,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924455,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924456,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924457,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924458,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924459,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924460,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924461,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924462,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924463,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924464,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924465,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924466,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924467,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924468,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924469,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924470,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924471,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924472,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924473,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924474,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924475,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924476,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924477,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924478,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924479,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924480,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924481,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924482,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924483,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924484,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924485,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924486,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924487,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924488,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924489,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924490,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924491,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924492,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924493,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924494,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924495,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924496,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924497,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924498,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924499,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924500,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924501,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924502,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924503,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924504,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924505,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924506,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924507,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924508,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924509,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924510,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924511,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924512,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924513,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924514,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924515,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924516,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924517,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924518,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924519,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924520,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924521,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924522,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924523,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924524,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924525,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924526,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924527,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924528,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924529,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924530,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924531,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924532,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924533,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924534,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924535,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924536,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924537,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924538,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924539,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924540,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924541,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924542,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924543,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924544,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924545,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924546,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924547,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924548,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924549,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924550,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924551,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924552,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924553,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924554,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924555,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924556,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924557,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924558,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924559,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924560,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924561,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924562,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924563,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924564,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924565,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924566,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924567,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924568,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924569,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924570,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924571,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924572,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924573,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924574,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924575,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924576,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924577,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924578,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924579,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924580,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924581,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924582,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924583,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924584,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924585,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924586,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924587,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924588,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924589,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924590,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924591,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924592,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924593,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924594,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924595,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924596,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924597,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924598,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924599,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924600,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924601,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924602,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330608062744
1570924603,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330591125488
1570924604,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330591125488
1570924605,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330591125488
1570924606,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330591125488
1570924607,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330591125488
1570924608,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330591125488
1570924609,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330591125488
1570924610,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330591125488
1570924611,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330591125488
1570924612,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330591125488
1570924613,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330591125488
1570924614,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330591125488
1570924615,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330591125488
1570924616,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330591125488
1570924617,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330591125488
1570924618,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330591125488
1570924619,148,38,45,43,147,39,147,36,43,43,36,39,41,152,1.0000330591125488
